Year,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
2020,93612,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,94547,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95089,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94130,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,95885,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93657,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93918,2009,Battery Electric,OTHER/UNK,Heavy,3
2020,93109,_RARE_,Battery Electric,OTHER/UNK,Heavy,5
2020,93583,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95504,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94198,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95119,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93623,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,92350,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,94604,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95120,2009,Battery Electric,OTHER/UNK,Heavy,3
2020,91770,2019,Battery Electric,OTHER/UNK,Heavy,9
2020,95239,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94371,<2008,Battery Electric,OTHER/UNK,Heavy,11
2020,92090,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95660,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95008,2019,Battery Electric,OTHER/UNK,Heavy,7
2020,93320,2019,Battery Electric,NEWFLYER,Heavy,1
2020,93627,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95881,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93261,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95901,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,92239,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95113,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95407,2018,Battery Electric,_RARE_,Heavy,1
2020,93643,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,91764,2019,Battery Electric,NEWFLYER,Heavy,2
2020,90671,_RARE_,Battery Electric,NEWFLYER,Heavy,15
2020,95625,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93620,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,93585,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92340,_RARE_,Battery Electric,OTHER/UNK,Heavy,4
2020,95855,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93106,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93517,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94594,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93648,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95652,2018,Battery Electric,_RARE_,Heavy,4
2020,90381,2019,Battery Electric,NEWFLYER,Heavy,1
2020,93231,2019,Battery Electric,NEWFLYER,Heavy,2
2020,93152,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93612,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95837,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95299,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95657,2018,Battery Electric,OTHER/UNK,Heavy,12
2020,95222,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93436,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94577,_RARE_,Battery Electric,OTHER/UNK,Heavy,4
2020,90680,2019,Battery Electric,NEWFLYER,Heavy,12
2020,93531,2019,Battery Electric,NEWFLYER,Heavy,1
2020,95118,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92306,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95652,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93231,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,90661,2019,Battery Electric,OTHER/UNK,Heavy,13
2020,94429,2018,Battery Electric,NEWFLYER,Heavy,11
2020,93251,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93257,_RARE_,Battery Electric,OTHER/UNK,Heavy,4
2020,93455,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95681,2018,Battery Electric,NEWFLYER,Heavy,3
2020,91767,2019,Battery Electric,OTHER/UNK,Heavy,9
2020,95423,2019,Battery Electric,NEWFLYER,Heavy,1
2020,93515,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94709,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95315,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,94289,2019,Battery Electric,OTHER/UNK,Heavy,15
2020,95254,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,94070,2019,Battery Electric,NEWFLYER,Heavy,1
2020,93623,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,90666,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93634,2019,Battery Electric,NEWFLYER,Heavy,3
2020,91737,2019,Battery Electric,OTHER/UNK,Heavy,7
2020,94471,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,92282,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95669,<2008,Battery Electric,_RARE_,Heavy,2
2020,93640,2018,Battery Electric,_RARE_,Heavy,1
2020,95903,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,94099,_RARE_,Battery Electric,NEWFLYER,Heavy,1
2020,94606,<2008,Battery Electric,NEWFLYER,Heavy,2
2020,93113,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93216,2019,Battery Electric,OTHER/UNK,Heavy,8
2020,95411,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94141,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,90708,2009,Battery Electric,NEWFLYER,Heavy,11
2020,93176,2019,Battery Electric,OTHER/UNK,Heavy,8
2020,95240,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,93663,2019,Battery Electric,NEWFLYER,Heavy,2
2020,90720,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94585,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92827,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95271,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95762,2019,Battery Electric,_RARE_,Heavy,5
2020,94670,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,93204,<2008,Battery Electric,NEWFLYER,Heavy,1
2020,93114,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,93622,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,95655,2018,Battery Electric,_RARE_,Heavy,1
2020,93616,_RARE_,Battery Electric,NEWFLYER,Heavy,2
2020,94709,2018,Battery Electric,NEWFLYER,Heavy,5
2020,94554,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92355,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,90530,2019,Battery Electric,OTHER/UNK,Heavy,14
2020,95116,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93265,2018,Battery Electric,OTHER/UNK,Heavy,15
2020,93223,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94579,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,93614,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,95118,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,90790,2019,Battery Electric,NEWFLYER,Heavy,1
2020,91780,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94095,2009,Battery Electric,OTHER/UNK,Heavy,4
2020,95887,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95506,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,94705,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95095,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,94970,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95669,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94099,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93616,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95030,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,90647,2019,Battery Electric,NEWFLYER,Heavy,1
2020,93508,<2008,Battery Electric,OTHER/UNK,Heavy,4
2020,92822,2009,Battery Electric,OTHER/UNK,Heavy,11
2020,94590,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,90653,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95665,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95479,2018,Battery Electric,OTHER/UNK,Heavy,12
2020,92515,2009,Battery Electric,OTHER/UNK,Heavy,4
2020,93194,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,93208,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93524,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,94141,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,93572,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95238,2019,Battery Electric,OTHER/UNK,Heavy,14
2020,95456,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,94103,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,90702,2018,Battery Electric,OTHER/UNK,Heavy,5
2020,95012,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,93963,2018,Battery Electric,NEWFLYER,Heavy,2
2020,93617,2019,Battery Electric,_RARE_,Heavy,1
2020,92235,2018,Battery Electric,OTHER/UNK,Heavy,12
2020,92293,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,94588,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,92082,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,95902,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,94302,2019,Battery Electric,_RARE_,Heavy,7
2020,90357,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95231,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,93542,2018,Battery Electric,OTHER/UNK,Heavy,4
2020,93238,2019,Battery Electric,OTHER/UNK,Heavy,6
2020,92113,_RARE_,Battery Electric,_RARE_,Heavy,1
2020,94598,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93217,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93103,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,95109,2019,Battery Electric,_RARE_,Heavy,1
2020,94140,_RARE_,Battery Electric,OTHER/UNK,Heavy,5
2020,90374,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95247,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95367,2018,Battery Electric,NEWFLYER,Heavy,14
2020,95153,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,93444,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,93617,2009,Battery Electric,_RARE_,Heavy,8
2020,93567,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94062,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93649,2018,Battery Electric,_RARE_,Heavy,1
2020,94334,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95618,_RARE_,Battery Electric,OTHER/UNK,Heavy,15
2020,92326,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93328,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,90458,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92569,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95623,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,94377,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,94131,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94750,2009,Battery Electric,_RARE_,Heavy,1
2020,95084,2009,Battery Electric,OTHER/UNK,Heavy,15
2020,90747,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,90660,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94580,2019,Battery Electric,_RARE_,Heavy,12
2020,94108,2019,Battery Electric,NEWFLYER,Heavy,1
2020,94303,2009,Battery Electric,OTHER/UNK,Heavy,12
2020,94125,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,95673,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,92314,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94104,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,90648,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,91794,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94038,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93431,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,93617,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,93529,2018,Battery Electric,OTHER/UNK,Heavy,5
2020,94108,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,93836,<2008,Battery Electric,OTHER/UNK,Heavy,11
2020,93686,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95116,2019,Battery Electric,_RARE_,Heavy,3
2020,95164,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93526,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93517,2019,Battery Electric,OTHER/UNK,Heavy,12
2020,94087,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,91784,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,90433,2019,Battery Electric,NEWFLYER,Heavy,1
2020,95012,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,90520,<2008,Battery Electric,NEWFLYER,Heavy,1
2020,93583,2019,Battery Electric,NEWFLYER,Heavy,1
2020,93207,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,95849,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95427,2018,Battery Electric,OTHER/UNK,Heavy,3
2020,95463,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93595,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94151,2019,Battery Electric,_RARE_,Heavy,5
2020,94141,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94672,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94251,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,90578,2019,Battery Electric,_RARE_,Heavy,1
2020,95037,<2008,Battery Electric,_RARE_,Heavy,2
2020,94513,2018,Battery Electric,OTHER/UNK,Heavy,6
2020,93663,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,92331,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94675,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,90418,2009,Battery Electric,NEWFLYER,Heavy,1
2020,90701,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,91943,2009,Battery Electric,_RARE_,Heavy,1
2020,93621,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94612,2019,Battery Electric,OTHER/UNK,Heavy,9
2020,95409,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94439,<2008,Battery Electric,NEWFLYER,Heavy,1
2020,95418,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93620,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94052,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,94823,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,90344,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,90807,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94706,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,93203,2019,Battery Electric,NEWFLYER,Heavy,1
2020,93622,<2008,Battery Electric,_RARE_,Heavy,4
2020,92134,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93203,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,93004,2019,Battery Electric,_RARE_,Heavy,1
2020,94332,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,95082,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,93148,2018,Battery Electric,NEWFLYER,Heavy,1
2020,95227,2018,Battery Electric,OTHER/UNK,Heavy,7
2020,90376,2019,Battery Electric,_RARE_,Heavy,8
2020,90524,2019,Battery Electric,NEWFLYER,Heavy,2
2020,95661,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93134,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,95096,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95113,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95592,_RARE_,Battery Electric,OTHER/UNK,Heavy,4
2020,95206,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95114,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95065,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93653,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95877,2019,Battery Electric,NEWFLYER,Heavy,1
2020,95236,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,94134,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95077,2018,Battery Electric,NEWFLYER,Heavy,1
2020,92314,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,93357,2019,Battery Electric,OTHER/UNK,Heavy,13
2020,94676,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94126,<2008,Battery Electric,OTHER/UNK,Heavy,4
2020,95419,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,90351,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95661,2018,Battery Electric,OTHER/UNK,Heavy,5
2020,95594,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94130,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93415,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,95184,2019,Battery Electric,_RARE_,Heavy,2
2020,93103,2009,Battery Electric,OTHER/UNK,Heavy,10
2020,90783,2018,Battery Electric,NEWFLYER,Heavy,1
2020,95561,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,93207,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94703,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95456,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93519,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95309,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95846,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95847,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95873,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,92159,2018,Battery Electric,NEWFLYER,Heavy,12
2020,95852,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95081,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,92331,<2008,Battery Electric,OTHER/UNK,Heavy,14
2020,91733,_RARE_,Battery Electric,NEWFLYER,Heavy,1
2020,93618,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,95113,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94956,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,93671,2019,Battery Electric,NEWFLYER,Heavy,1
2020,94367,2009,Battery Electric,NEWFLYER,Heavy,2
2020,91832,2019,Battery Electric,_RARE_,Heavy,2
2020,92300,2018,Battery Electric,OTHER/UNK,Heavy,3
2020,93104,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94449,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93459,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,90261,<2008,Battery Electric,OTHER/UNK,Heavy,11
2020,95817,2019,Battery Electric,_RARE_,Heavy,1
2020,95237,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94383,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93216,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,93981,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,94700,2018,Battery Electric,_RARE_,Heavy,5
2020,94141,_RARE_,Battery Electric,OTHER/UNK,Heavy,6
2020,93217,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,93675,2019,Battery Electric,NEWFLYER,Heavy,4
2020,94601,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,94607,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95673,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95883,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,95902,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93673,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93531,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,94117,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93113,<2008,Battery Electric,NEWFLYER,Heavy,5
2020,93527,2019,Battery Electric,OTHER/UNK,Heavy,4
2020,94601,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93394,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,95088,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95508,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,93167,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,90735,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93248,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,93245,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,94453,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,90332,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95117,2019,Battery Electric,OTHER/UNK,Heavy,12
2020,93114,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,92469,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95344,2019,Battery Electric,_RARE_,Heavy,1
2020,95494,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95424,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,93674,2019,Battery Electric,NEWFLYER,Heavy,5
2020,94596,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95858,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95227,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,94663,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93205,2009,Battery Electric,OTHER/UNK,Heavy,15
2020,95579,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,92124,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,95873,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95865,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,91835,<2008,Battery Electric,OTHER/UNK,Heavy,4
2020,95869,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93616,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,95269,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,94895,_RARE_,Battery Electric,NEWFLYER,Heavy,3
2020,94567,2009,Battery Electric,NEWFLYER,Heavy,5
2020,95223,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,92977,_RARE_,Battery Electric,NEWFLYER,Heavy,5
2020,95155,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94593,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,95132,<2008,Battery Electric,OTHER/UNK,Heavy,2
2020,95381,2019,Battery Electric,NEWFLYER,Heavy,2
2020,93520,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,93242,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,94126,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,95661,2018,Battery Electric,OTHER/UNK,Heavy,13
2020,95489,2009,Battery Electric,OTHER/UNK,Heavy,5
2020,95865,2019,Battery Electric,NEWFLYER,Heavy,3
2020,90476,<2008,Battery Electric,_RARE_,Heavy,5
2020,92364,2018,Battery Electric,OTHER/UNK,Heavy,4
2020,93676,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,90347,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95660,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94702,<2008,Battery Electric,OTHER/UNK,Heavy,1
2020,94131,<2008,Battery Electric,_RARE_,Heavy,1
2020,94706,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95657,2019,Battery Electric,NEWFLYER,Heavy,15
2020,93705,2018,Battery Electric,OTHER/UNK,Heavy,5
2020,95904,2018,Battery Electric,NEWFLYER,Heavy,2
2020,93103,2009,Battery Electric,NEWFLYER,Heavy,2
2020,94234,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,95482,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,94702,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95888,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94704,2019,Battery Electric,_RARE_,Heavy,13
2020,95055,2019,Battery Electric,OTHER/UNK,Heavy,8
2020,95467,2019,Battery Electric,_RARE_,Heavy,2
2020,93925,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,95654,<2008,Battery Electric,OTHER/UNK,Heavy,5
2020,92958,2018,Battery Electric,OTHER/UNK,Heavy,4
2020,95221,2009,Battery Electric,OTHER/UNK,Heavy,12
2020,92540,<2008,Battery Electric,OTHER/UNK,Heavy,10
2020,95644,_RARE_,Battery Electric,OTHER/UNK,Heavy,1
2020,94542,2018,Battery Electric,OTHER/UNK,Heavy,4
2020,93434,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,93303,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95848,_RARE_,Battery Electric,OTHER/UNK,Heavy,5
2020,90643,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93204,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95148,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93269,_RARE_,Battery Electric,_RARE_,Heavy,2
2020,93619,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,93649,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,95451,2019,Battery Electric,OTHER/UNK,Heavy,5
2020,95272,<2008,Battery Electric,_RARE_,Heavy,5
2020,95461,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,93622,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,94117,2019,Battery Electric,OTHER/UNK,Heavy,6
2020,90289,_RARE_,Battery Electric,OTHER/UNK,Heavy,2
2020,94133,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93614,2009,Battery Electric,OTHER/UNK,Heavy,2
2020,90810,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95013,2019,Battery Electric,NEWFLYER,Heavy,2
2020,95658,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93616,2019,Battery Electric,OTHER/UNK,Heavy,6
2020,94129,2018,Battery Electric,OTHER/UNK,Heavy,1
2020,93624,2009,Battery Electric,_RARE_,Heavy,4
2020,90789,<2008,Battery Electric,OTHER/UNK,Heavy,5
2020,92280,2019,Battery Electric,_RARE_,Heavy,5
2020,94627,<2008,Battery Electric,NEWFLYER,Heavy,5
2020,94682,_RARE_,Battery Electric,NEWFLYER,Heavy,1
2020,94199,2019,Battery Electric,OTHER/UNK,Heavy,11
2020,94676,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,95418,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95117,2018,Battery Electric,OTHER/UNK,Heavy,13
2020,92733,2018,Battery Electric,_RARE_,Heavy,2
2020,92650,2019,Battery Electric,_RARE_,Heavy,4
2020,93641,2019,Battery Electric,OTHER/UNK,Heavy,3
2020,95391,2019,Battery Electric,OTHER/UNK,Heavy,9
2020,94436,2018,Battery Electric,OTHER/UNK,Heavy,2
2020,95656,2009,Battery Electric,OTHER/UNK,Heavy,1
2020,94564,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93528,_RARE_,Battery Electric,OTHER/UNK,Heavy,3
2020,94567,2019,Battery Electric,OTHER/UNK,Heavy,2
2020,95499,2019,Battery Electric,OTHER/UNK,Heavy,1
2020,93517,2019,Battery Electric,OTHER/UNK,Heavy,6
2020,93256,_RARE_,Battery Electric,OTHER/UNK,Heavy,6
2020,95463,2019,Battery Electric,_RARE_,Heavy,1
2020,95390,2019,Battery Electric,OTHER/UNK,Heavy,1
