FID,LineDirId,StopName,RTID,Routes
607,212141,Java & Mathilda,60850," 56, 121, 122, 826"
608,212141,Java & Bordeaux,60851," 56, 121, 122, 826"
609,212141,Java & Borregas,60852," 56, 121, 122, 826"
610,212370,Java & Geneva,60853," 56, 121, 122, 826"
611,212141,Java & Crossman,60854,56
612,212141,Fair Oaks & Tasman,60855," 56, 200, 200"
613,212141,Fair Oaks & Weddell,60856,56
614,212141,Fair Oaks & San Conrado,60857,56
615,212131,Fair Oaks & Cypress,60858," 56,  55, 255"
616,212141,Fair Oaks & Maude,60859," 56, 255"
617,211851,Fair Oaks & Arques,60860," 56,  20, 255"
618,211851,Fair Oaks & California,60861," 56,  20, 255"
619,211851,Evelyn & Deodar,60862," 56,  20,  21"
620,211851,Evelyn & Marshall,60863," 56,  20,  21"
621,212130,Frances & Olson,60864," 56,  55,  55, 523"
622,211850,Evelyn & Bayview,60865," 56,  56,  20,  21"
623,212141,Fair Oaks & Bryan,60866," 56, 255"
624,212141,Fair Oaks & Olive,60867," 56, 255"
625,212141,Old San Francisco & Fair Oaks,60868,56
626,212141,Old San Francisco & Ironwood,60869,56
627,212141,Wolfe & Old San Francisco,60870,56
628,212141,Wolfe & Iris,60871,56
629,212141,Wolfe & Gary,60872,56
630,212141,Wolfe & Maria,60873,56
631,212141,Wolfe & El Camino,60874,56
632,212141,Wolfe & Fremont,60875,56
633,212141,Wolfe & Elizabeth,60876,56
634,212141,Wolfe & Marion,60877,56
635,212141,Wolfe & Inverness,60878,56
636,212141,Wolfe & Homestead,60879," 56,  53"
637,212141,Miller & Richwood,60882,56
638,212141,Miller & Greenwood,60883,56
639,212141,Miller & Phil,60884,56
640,212141,Miller & Disney,60885,56
641,212141,Miller & Bollinger,60886,56
642,212141,Miller & Balsamo,60887,56
643,212141,Miller & Bancroft,60888,56
644,212141,Miller & Rainbow,60889,56
645,212141,Miller & Wisteria,60890,56
646,212141,Prospect & Miller,60892,56
647,212141,Prospect & Provincetown,60893,56
648,212141,Prospect & Johnson,60894,56
649,212141,Prospect & Lyle,60896,56
650,211791,Prospect & Saratoga,60897,101
651,211930,Campbell & Saratoga,60898,26
652,211930,Campbell & Northlawn,60899,26
653,211930,Campbell & Woodglen,60900,26
654,211930,Campbell & Fulton,60901,26
655,211930,Campbell & La Pradera,60902,26
656,211930,Campbell & Kim Louise,60903,26
657,211930,Campbell & Anthony,60904,26
658,211930,Campbell & Colleen,60905,26
659,211930,Campbell & Christopher,60906,26
660,211930,Campbell & Dot,60907,26
661,211930,Campbell & Milton,60908,26
662,211930,Campbell & Winchester,60909,26
663,211930,Orchard City & Central,60910,26
664,211930,Campbell & Gilman,60911,26
665,211930,Campbell & Union,60912,26
666,211930,Bascom & Campbell,60913," 61,  26"
667,211930,Bascom & El Solyo,60914," 61,  26"
668,211930,Bascom & Apricot,60915," 61,  26"
669,211930,Bascom & Dry Creek,60916," 61,  26"
670,211930,Bascom & Surrey,60917," 61,  26"
671,211930,Union & Bascom,60918," 61,  26"
672,211930,Curtner & Union,60919,26
673,211930,Curtner & New Jersey,60920,26
674,211930,Curtner & Leigh,60921,26
675,211930,Curtner & Parquet,60922,26
676,211930,Curtner & Dumbarton,60923,26
677,211930,Curtner & Meridian,60924,26
678,211930,Curtner & Briarwood,60925,26
679,211930,Curtner & Booksin,60926,26
680,211930,Curtner & Plummer,60927,26
681,211930,Curtner & Shibley,60928,26
682,211930,Curtner & Cottle,60929,26
683,211930,Curtner & Richland,60930,26
684,211930,Curtner & Lincoln,60931,26
685,211930,Curtner & Celestine,60932,26
686,211930,Curtner & Coastland,60933,26
687,211930,Curtner & Almaden,60934,26
688,211930,Curtner & Canoas Garden,60935,26
689,211930,Curtner Station - 1,60936,26
690,211930,Curtner & Stone,60937,26
691,211930,Curtner & Little Orchard,60938,26
692,211930,Curtner at The Plant,60939,26
693,211930,Tully & Monterey,60940,26
694,211930,Tully & 7th,60941,26
695,211930,Tully & Senter,60943,26
696,211930,Tully & Sherlock,60944,26
697,211930,Tully & McLaughlin,60945,26
698,211930,Tully & Alvin,60946,26
699,211931,Tully & King,60948,26
700,211931,Tully & McLaughlin,60949,26
701,211931,Tully & Lucretia,60950,26
702,211931,Tully & Senter,60951,26
703,211931,Tully & 10th,60952,26
704,211931,Tully & 7th,60953,26
705,211931,Tully & Monterey,60954,26
706,211931,Curtner at The Plant,60955,26
707,211931,Curtner & Little Orchard,60956,26
708,211931,Curtner Station - 2,60958,26
709,211931,Curtner & Canoas Garden,60959,26
710,211931,Curtner & Almaden,60960,26
711,211931,Curtner & Celestine,60961,26
712,211931,Curtner & Lincoln,60962,26
713,211931,Curtner & Newport,60963,26
714,211931,Curtner & Cottle,60964,26
715,211931,Curtner & Cherry,60965,26
716,211931,Curtner & Cheryl,60966,26
717,211931,Curtner & Booksin,60967,26
718,211931,Curtner & Briarwood,60968,26
719,211931,Curtner & Meridian,60969,26
720,211931,Curtner & Schooldale,60970,26
721,211931,Curtner & Custer,60971,26
722,211931,Curtner & Leigh,60972,26
723,211931,Curtner & Saint Lawrence,60973,26
724,211931,Union & Curtner,60974," 61,  26"
725,211931,Bascom & Elden,60975," 61,  26"
726,211931,Bascom at the Unemployment Office,60976," 61,  26"
727,211931,Bascom & Dry Creek,60977," 61,  26"
728,211931,Bascom & Dry Creek,60978," 61,  26"
729,211931,Bascom & El Solyo,60979," 61,  26"
730,211931,Campbell & Bascom,60980,26
731,211931,Campbell & Union,60981,26
732,211931,Campbell & Gilman,60982,26
733,211931,Civc Center & Central,60983,26
734,211931,Campbell & Winchester,60984,26
735,211931,Campbell & Milton,60985,26
736,211931,Campbell & Llewellyn,60986,26
737,211931,Campbell & J. Elder,60987,26
738,211931,Campbell & Colleen,60988,26
739,211931,Campbell & Anthony,60989,26
740,211931,Campbell & San Tomas Aquino,60990,26
741,211931,Campbell & Ensenada,60991,26
742,211931,Campbell & Castro,60992,26
743,211931,Campbell & Fallbrook,60993,26
744,211931,Campbell & Saratoga,60994," 56,  26"
745,211790,Prospect & Saratoga,60995," 56, 101,  26"
746,212140,Prospect & Lyle,60996,56
747,212140,Prospect & Johnson,60999,56
748,212140,Prospect & Provincetown,61000,56
749,212140,Prospect & Miller,61001,56
750,212140,Miller & Dial,61003,56
751,212140,Miller & Rainbow,61004,56
752,212140,Miller & Whitecliff,61005,56
753,212140,Miller & Balsamo,61006,56
754,212140,Miller & Bollinger,61007,56
755,212140,Miller & Disney,61008,56
756,212140,Miller & Phil,61009,56
757,212140,Miller & Greenwood,61010,56
758,212140,Wolfe & Stevens Creek,61012," 56,  53"
759,212140,Wolfe & Pruneridge,61014," 56,  53"
760,212140,Wolfe & Homestead,61015,56
761,212140,Wolfe & Inverness,61016,56
762,212140,Wolfe & Marion,61017,56
763,212140,Wolfe & Elizabeth,61018,56
764,212140,Wolfe & El Camino,61020,56
765,212140,Wolfe & El Camino,61021,56
766,212140,Wolfe & Primrose,61023,56
767,212140,Wolfe & Iris,61024,56
768,212140,Old San Francisco & Wolfe,61025,56
769,212140,Old San Francisco & Creek,61026,56
770,212140,Fair Oaks & Old San Francisco,61027," 56, 255"
771,212140,Fair Oaks & Olive,61028," 56, 255"
772,212140,Fair Oaks & Evelyn,61029," 56, 255"
773,211850,Fair Oaks & California,61031," 56,  20, 255"
774,212140,Fair Oaks & Arques,61032," 56, 255"
775,212140,Fair Oaks & Maude,61033," 56, 255"
776,212140,Fair Oaks & Duane,61034,56
777,212140,Fair Oaks & Caliente,61035,56
778,212140,Fair Oaks & Weddell,61036,56
779,212140,Fair Oaks & Tasman,61037,56
780,212140,Java & Crossman,61039," 56, 121, 122, 826"
781,212371,Java & Geneva,61040," 56, 121, 122, 826"
782,212140,Java & Borregas,61041," 56, 121, 122, 826"
783,212140,Java & Bordeaux,61042," 56, 121, 122, 826"
784,212670,West Valley Transit Center,61043, 
785,211930,Fruitvale & Allendale,61044," 26,  51"
786,212080,Saratoga & Saint Andrews,61045,51
787,212080,Saratoga & Rossmere,61046,51
788,212080,Saratoga & Herriman,61047,51
789,212080,Saratoga & Seagraves,61048,51
790,212080,Saratoga & Saratoga-Sunnyvale,61049,51
791,211940,Santa Cruz & Nicholson,61061,27
792,211940,Main & Santa Cruz,61062,27
793,211941,University & Mullen,61063,27
794,211941,University & Royce,61064,27
795,211941,Los Gatos-Saratoga & University,61065,27
796,211941,Santa Cruz & Los Gatos-Saratoga,61066,27
797,211941,Santa Cruz & Andrews,61067,27
798,211941,Santa Cruz & Roberts,61068,27
799,211940,Los Gatos & Blossom Hill,61074,27
800,211940,Los Gatos & Farley,61075,27
801,211940,Los Gatos-Almaden & Union,61084,27
802,211940,Los Gatos-Almaden & Kentfield,61085,27
803,211940,Leigh & Los Gatos-Almaden,61086,27
804,211940,Leigh & Gregg,61087,27
805,211940,Leigh & Kay,61088,27
806,211940,Blossom Hill & Del Oro,61089,27
807,211940,Blossom Hill & Belwood,61090,27
808,211940,Blossom Hill & Harwood,61091,27
809,211940,Blossom Hill & Drysdale,61092,27
810,211940,Blossom Hill & Camden,61093," 27,  65"
811,211940,Blossom Hill & Parkcrest,61094," 27,  65"
812,211940,Blossom Hill & Chambertin,61095," 27,  65"
813,211940,Blossom Hill & Vassar,61096," 27,  65"
814,211940,Blossom Hill & Meridian,61097,27
815,211940,Blossom Hill & Seifert,61100,27
816,211940,Blossom Hill & Ayrshire,61101,27
817,211940,Blossom Hill & Plaza,61102,27
818,211940,Blossom Hill & Almaden Expressway,61103," 83,  27"
819,211940,Blossom Hill & Sanchez,61104," 83,  27"
820,211940,Blossom Hill & Winfield,61105,27
821,211940,Blossom Hill & Hillview,61106,27
822,211940,Blossom Hill & Santa Teresa,61107,27
823,211940,Blossom Hill & Playa Rey,61108,27
824,211940,Blossom Hill & Cahalan,61109,27
825,211940,Blossom Hill Station,61110,27
826,211940,Blossom Hill & Entrada Cedros,61111,27
827,211940,Blossom Hill & Snell,61112,27
828,211940,Blossom Hill & Judith,61113,27
829,211940,Blossom Hill & Eagles,61114,27
830,211940,Blossom Hill & Lean,61115,27
831,211940,Blossom Hill & Calpine,61116,27
832,211940,Blossom Hill & Beswick,61117,27
833,211940,Cottle & Poughkeepsie,61118," 27,  68"
834,211940,Cottle & Kaiser,61119," 27,  68"
835,211940,Cottle & Beswick,61123," 27,  68"
836,211801,Santa Teresa & Cottle,61124," 27,  66,  68, 102, 122, 266"
837,211940,International Circle & Curve,61125," 27,  66"
838,211800,Santa Teresa & Camino Verde,61128," 27,  66,  68, 102, 122"
839,211941,Cottle Park & Ride,61130," 27,  68"
840,211941,Cottle & Raleigh,61131," 27,  68"
841,211941,Poughkeepsie & Cottle,61135,27
842,211941,Blossom Hill & Beswick,61136,27
843,211941,Blossom Hill & Calpine,61137,27
844,211941,Blossom Hill & Lean,61138,27
845,211941,Blossom Hill & Lathrop,61139,27
846,211941,Blossom Hill & Judith,61140,27
847,211941,Blossom Hill & Snell,61141,27
848,211941,Blossom Hill & Snell,61142,27
849,211941,Blossom Hill Station,61143,27
850,211941,Blossom Hill & Chesbro,61144,27
851,211941,Blossom Hill & Cahalan,61145,27
852,211941,Blossom Hill & Sunny Oaks,61146,27
853,211941,Blossom Hill & Playa Rey,61147,27
854,211941,Blossom Hill & Santa Teresa,61148,27
855,211941,Blossom Hill & Santa Teresa,61149,27
856,211941,Blossom Hill & Winfield,61150," 83,  27"
857,211941,Blossom Hill & Sanchez,61151," 83,  27"
858,211941,Blossom Hill & Almaden,61152,27
859,211941,Blossom Hill & Almaden,61153,27
860,211941,Blossom Hill & Ayrshire,61154,27
861,211941,Blossom Hill & Kooser,61155,27
862,211941,Blossom Hill & Meridian,61156," 27,  65"
863,212200,Meridian & Blossom Hill,61157," 63,  65, 64A"
864,212200,Meridian & Kooser,61158," 63,  65, 64A"
865,211941,Blossom Hill & Vassar,61159," 27,  65"
866,211941,Blossom Hill & Dartmouth,61160," 27,  65"
867,211941,Blossom Hill & Parkcrest,61161," 27,  65"
868,211941,Blossom Hill & Camden,61162,27
869,211941,Blossom Hill & Drysdale,61163,27
870,211941,Blossom Hill & Harwood,61164,27
871,211941,Blossom Hill & Mary Jo,61165,27
872,211941,Blossom Hill & Del Oro,61166,27
873,211941,Leigh & Blossom Hill,61167,27
874,211941,Leigh & Anne,61168,27
875,211941,Los Gatos-Almaden & Leigh,61169,27
876,211941,Los Gatos-Almaden & Sandy,61170,27
877,211941,Los Gatos & Chirco,61179,27
878,211941,Los Gatos & Farley,61180,27
879,211941,Los Gatos & Blossom Hill,61181,27
880,211940,Santa Cruz & Mariposa,61185,27
881,211940,Santa Cruz & Olive,61186,27
882,211940,Santa Cruz & Andrews,61187,27
883,211940,Santa Cruz & Los Gatos-Saratoga,61188,27
884,212081,Saratoga & Saratoga-Los Gatos,61200,51
885,212081,Saratoga & La Paloma,61201,51
886,212081,Saratoga & Juniper,61202,51
887,212081,Saratoga & Herriman,61203,51
888,212081,Saratoga & Rossmere,61204,51
889,212081,Saratoga & Fruitvale,61205,51
890,211931,Fruitvale & Saratoga,61206," 26,  51"
891,211931,Fruitvale & Allendale,61207," 26,  51"
892,212020,Quimby & White,61226," 39,  71"
893,212020,Quimby & Caraston,61227," 39,  71"
894,212020,Quimby & Smithers,61228," 39,  71"
895,212020,Quimby & Scottsdale,61229," 39,  71"
896,212001,Capitol & Nieman,61231,31
897,212001,Aborn & Capitol,61233,31
898,212001,Aborn & Brigadoon,61234,31
899,212001,Aborn & Glenrio,61235,31
900,212001,Aborn & Kettmann,61236,31
901,212001,Aborn & White,61237," 31,  31"
902,212001,San Felipe & Fowler,61238,31
903,212001,San Felipe & Delta,61240,31
904,212001,San Felipe & Paseo de Arboles,61241," 31,  39"
905,212021,San Felipe & Old Estates,61242,39
906,212021,San Felipe & Harvest Estates,61243,39
907,212020,The Villages,61244," 39,  39"
908,212020,The Villages & Ashley,61245,39
909,212020,San Felipe & Harvest Estates,61246,39
910,212020,San Felipe & Old Estates,61247,39
911,212001,Yerba Buena & San Felipe,61248,31
912,212001,Yerba Buena & Footbridge,61249," 31,  42"
913,212001,Yerba Buena & Evergreen Valley College,61250,31
914,212000,Evergreen Valley College,61251," 31,  31,  42,  42"
915,212000,Yerba Buena & Evergreen Valley College,61252," 31,  42"
916,212000,Yerba Buena & Footbridge,61253," 31,  42"
917,212000,Yerba Buena & San Felipe,61254," 31,  42"
918,212000,San Felipe & Yerba Buena,61255," 31,  39"
919,212000,San Felipe & Delta,61256,31
920,212000,San Felipe & Fowler,61257,31
921,212000,Aborn & White,61258," 31,  31"
922,212000,Aborn & Kettmann,61259,31
923,212000,Aborn & Serpa,61260,31
924,212000,Aborn & Nieman,61261,31
925,212000,Capitol & Aborn,61262,31
926,212000,Capitol & Nieman,61263,31
927,212000,Capitol & Whispering Hill,61264,31
928,211860,Showers & Latham,61265,21
929,211861,San Antonio & California,61266,21
930,211861,San Antonio & Nita,61267,21
931,211861,San Antonio & Nita,61268,21
932,211860,Middlefield & Moffett,61278,"185,  21"
933,211860,Middlefield & Easy,61279,21
934,211860,Middlefield & Whisman,61280,"185, 185,  21"
935,211860,Middlefield & Ellis,61281,21
936,211860,MAUDE & CLYDE,61283,21
937,212121,Washington & Matadero,61291,53
938,212121,Washington & Carson,61292,53
939,212121,Washington & Pastoria,61293,53
940,212121,Washington & Charles,61294,53
941,211860,Evelyn & Fair Oaks,61295,21
942,211860,Evelyn & Wolfe,61296,21
943,211860,Reed & Wolfe,61297,21
944,211860,Reed & Sequoia,61298,21
945,211860,Reed & Evelyn,61299,21
946,211860,Reed & Lawrence,61300,21
947,211860,Monroe & Pacific,61301,21
948,211860,Monroe & Monticello,61302,21
949,211860,Monroe & Marchese,61303,21
950,211860,Monroe & Brown,61304,21
951,212151,Bowers & Monroe,61305,57
952,211860,Monroe & Warburton,61314," 59,  21"
953,211860,Monroe & Civic Center Drive,61315," 59,  21"
954,212670,Santa Clara Transit Center,61316,522
955,211861,Monroe & El Camino,61317," 59,  21"
956,212150,Bowers & Cabrillo,61326,57
957,211861,Monroe & Bowers,61327,21
958,211861,Monroe & Brown,61328,21
959,211861,Monroe & Marchese,61329,21
960,211861,Monroe & Monticello,61330,21
961,211861,Monroe & Lawrence,61331,21
962,211861,Reed & Willow,61332,21
963,211861,Reed & Evelyn,61333,21
964,211861,Reed & Sequoia,61334,21
965,211861,Reed & Wolfe,61335,21
966,211861,Evelyn & Wolfe,61336,21
967,211861,Evelyn & Fair Oaks,61337,"822, 822,  21"
968,212131,Frances & Olson,61338," 56,  55,  55, 523"
969,212120,Washington & Charles,61339,53
970,212120,Washington & Pastoria,61340,53
971,212120,Washington & Carson,61341,53
972,211861,Maude & Clyde,61350,"185, 185,  21"
973,211861,LOGUE & MAUDE,61351,21
974,211861,Middlefield & Ellis,61353,21
975,211861,Middlefield & Whisman,61354,"185,  21"
976,211861,Middlefield & Easy,61355,21
977,211860,San Antonio & Middlefield,61364,21
978,211860,Showers & Pachetti,61365,21
979,212160,Tasman & Baypointe,61366,"200, 200, 825,  59,  59"
980,212161,1st & Tasman,61367,59
981,212161,1st & Nicholson,61368,59
982,212410,Holger & Headquarters,61372,831
983,212410,Holger & Zanker,61373,831
984,212360,Tasman & Baypointe,61377,825
985,212360,Tasman & Zanker,61378,825
986,212360,Tasman & Morgridge,61379,825
987,212360,Tasman & Cisco,61380,825
988,212050,McCarthy & Ranch,61385," 47, 825,  44"
989,212050,Ranch & McCarthy Walmart,61386," 47,  47, 825, 825,  44,  44"
990,212051,Ranch & Ranch,61387," 47,  44"
991,212051,McCarthy & Ranch,61388," 47, 825,  44"
992,212051,McCarthy & Technology,61389,"825,  44"
993,212061,Serra & Abel,61390,47
994,212061,Main & Serra,61391," 47,  66"
995,211820,Main & Calaveras,61392," 47,  66, 104, 104"
996,212061,Weller & Main,61393," 47,  66"
997,212210,Abel & Penitencia,61394,66
998,212211,Marylinn & Berryessa,61395,66
999,212060,Main & Milpitas Library,61397," 47,  66,  66"
1000,212060,Main & Serra,61398," 47,  66"
1001,212060,Serra & Calaveras,61399,47
1002,212361,Tasman & Alder,61402,"200, 200, 825"
1003,212361,Tasman & Cisco,61404,"200, 200, 825"
1004,212361,Tasman & Morgridge,61405,825
1005,212361,Tasman & Zanker,61406,825
1006,212670,Showers & Latham,61407, 
1007,212031,Rengstorff & Middlefield,61408,40
1008,212031,Rengstorff & Jane,61409,40
1009,212030,Shoreline & Wright,61417,40
1010,211860,California & Escuela,61422,21
1011,211860,California & Mariposa,61423,21
1012,211860,California & Palo Alto,61424,21
1013,212030,VILLA & SHORELINE,61425,40
1014,212030,VILLA & CASTRO,61426,40
1015,212670,Mountain View Transit Center,61427, 
1016,212081,Grant & Cuesta,61434,51
1017,212081,Grant & Sleeper,61435,51
1018,212081,Grant & Covington,61438,51
1019,212081,Grant & Bryant,61439,51
1020,212081,Grant & Eureka,61440,51
1021,212081,Grant & Petersen,61441,51
1022,212080,Fremont & Dallas,61442," 51,  51"
1023,212151,Kiely & Benton,61462,57
1024,212151,Kiely & Kaiser,61463,57
1025,212120,HOMESTEAD & KIELY,61464,53
1026,212120,HOMESTEAD & LAYTON,61465,53
1027,212120,HOMESTEAD & LOS OLIVOS,61466,53
1028,212120,HOMESTEAD & LOS PADRES,61467,53
1029,212120,Benton & Main,61472," 60,  53"
1030,212120,Benton & Alviso,61473," 60,  59,  53"
1031,211860,Santa Clara Transit Center,61474," 21,  21"
1032,212121,Benton & Main,61475," 60,  53"
1033,212121,HOMESTEAD & SCOTT,61480,53
1034,212121,HOMESTEAD & LOS PADRES,61482,53
1035,212121,HOMESTEAD & MARYANN,61483,53
1036,212121,HOMESTEAD & LAS PALMAS,61485,53
1037,212150,Kiely & Homestead,61486,57
1038,212150,Kiely & Kaiser,61487,57
1039,212130,Fremont & Cordilleras,61499," 55, 255"
1040,212081,Fremont & Truman,61506,51
1041,212081,Fremont & Kathy,61507,51
1042,212080,Grant & Fremont,61508,51
1043,212080,Grant & Garthwick,61509,51
1044,212080,Grant & Oak,61510,51
1045,212080,Grant & Gibbs Waverly,61511,51
1046,212080,Grant & Preston,61512,51
1047,212080,Grant & April,61513,51
1048,212080,Grant & Eunice,61515," 51,  51"
1049,212031,Villa & Castro,61522,40
1050,212031,Villa & Shoreline,61523,40
1051,212030,Rengstorff & San Luis,61531,40
1052,211860,Mountain View Transit Center,61532," 52,  52,  21,  21"
1053,211861,Castro & California,61533," 52,  21,  51"
1054,211861,California & Franklin,61534,21
1055,211861,California & Shoreline,61535,21
1056,211861,California & Palo Alto,61536,21
1057,211861,California & Mariposa,61537,21
1058,211861,California & Escuela,61538,21
1059,211861,California & Rengstorff,61539," 40,  21"
1060,211861,California & Ortega,61540," 40,  21"
1061,212670,Showers & Latham,61541, 
1062,211861,Middlefield & Montrose,61542,21
1063,211861,Middlefield & Charleston,61543,21
1064,211861,Middlefield & Mayview,61544,21
1065,211861,Middlefield & Meadow,61545,21
1066,211861,Middlefield & Ames,61546,21
1067,211861,Middlefield & Layne,61547,"288,  21"
1068,211861,Middlefield & Matadero,61548,"288,  21"
1069,211861,Middlefield & Colorado,61549,"288, 288,  21"
1070,211861,Middlefield & Moreno,61550,"288,  21"
1071,211861,Middlefield & California,61551,21
1072,211861,Middlefield & Seale,61552,21
1073,211861,Middlefield & Embarcadero,61553,21
1074,211861,Middlefield & Melville,61554,21
1075,211861,Middlefield & Kingsley,61555,21
1076,211861,Middlefield & Addison,61556,21
1077,211861,Middlefield & Channing,61557,21
1078,211861,Homer & Webster,61558,21
1079,211861,Waverly & Homer,61559,21
1080,211861,Hamilton & Waverly,61560,21
1081,211861,Hamilton & Ramona,61561,21
1082,211861,Hamilton & High,61562," 21,  21"
1083,211861,Palo Alto Transit Center (Bay 4),61563,21
1084,211860,Arboretum & Sand Hill,61564," 21,  21"
1085,211860,Sand Hill & Stanford Shopping Center,61565,21
1086,212670,Palo Alto Transit Center (Bay 9),61566, 
1087,211860,Hamilton & Ramona,61568,21
1088,211860,Waverly & Hamilton,61569,21
1089,211860,Waverly & Homer,61570,21
1090,211860,Channing & Webster,61571,21
1091,211860,Middlefield & Addison,61572,21
1092,211860,Middlefield & Kingsley,61573,21
1093,211860,Middlefield & Melville,61574,21
1094,211860,Middlefield & Embarcadero,61575,21
1095,211860,Middlefield & Seale,61576,21
1096,211860,Middlefield & California,61577,21
1097,211860,Middlefield & Webster,61578,"288,  21"
1098,211860,Middlefield & Colorado,61579,"288,  21"
1099,211860,Middlefield & Matadero,61580,"288,  21"
1100,211860,Middlefield & Loma Verde,61581,"288,  21"
1101,211860,Middlefield & Ashton,61582,21
1102,211860,Middlefield & Meadow,61583,21
1103,211860,Middlefield & Mayview,61584,21
1104,211860,Middlefield & Adobe Creek,61585,21
1105,211860,Middlefield & Charleston,61586,21
1106,211860,Middlefield & Montrose,61587,21
1107,212670,Showers & Latham,61588, 
1108,211860,California & Showers,61591," 40,  21"
1109,211860,California & Ortega,61592," 40,  21"
1110,211860,California & Rengstorff,61593,21
1111,211860,California & Shoreline,61594,21
1112,211860,California & Bryant,61595,21
1113,211860,Castro & Villa,61596," 52, 251,  21,  51"
1114,211790,Vallco Parkway & Perimeter,61599,"182,  53"
1115,212171,Winchester & Pruneridge,61618,60
1116,212670,Valley Fair Transit Center,61619, 
1117,212180,Naglee & Bascom,61620,61
1118,212180,Naglee & Dana,61621," 61,  61"
1119,212180,Naglee & Park,61622," 61,  61"
1120,212180,Naglee & The Alameda,61623," 61,  61"
1121,212180,Taylor & Elm,61624,61
1122,212180,Taylor & Stockton,61625,61
1123,212180,Coleman & Taylor,61626,61
1124,212180,Coleman & Emory,61627,61
1125,212180,Hedding & Coleman,61628,61
1126,212180,Hedding & Spring,61629,61
1127,212180,Hedding & Ruff,61630,61
1128,212231,Mabury & Jackson,61636,70
1129,212291,White & Mabury,61639,71
1130,212291,White & Fiji,61644,71
1131,212291,White & Kyle,61645,71
1132,212230,Mabury & Jackson,61650,70
1133,212181,Hedding & Ruff,61655,61
1134,212181,Hedding & Spring,61656,61
1135,212181,Coleman & Hedding,61657,61
1136,212181,Coleman & Emory,61658,61
1137,212181,Coleman & Taylor,61659,61
1138,212181,Taylor & Stockton,61660,61
1139,212181,Taylor & Elm,61661,61
1140,212181,Naglee & The Alameda,61662,61
1141,212181,Naglee & Park,61663,61
1142,212181,Naglee & Dana,61664,61
1143,212161,NAGLEE & BASCOM,61665,59
1144,212160,Valley Fair Transit Center,61668," 59,  59"
1145,212170,Winchester & Forest,61669,60
1146,211790,Camden & Union,61686," 37, 101"
1147,212180,Bascom & Camden,61688,61
1148,212181,Union & Foxworthy,61690,61
1149,212181,Union & Cambriana,61691,61
1150,211791,Camden & Union,61692," 37,  37, 101"
1151,212010,Camden & New Jersey,61693,37
1152,212010,Hillsdale & Ross,61694,37
1153,212010,Hillsdale & Kilo,61695,37
1154,212010,Hillsdale & Kirk,61696,37
1155,212010,Hillsdale & Meridian,61697," 37,  37"
1156,212010,Hillsdale & San Clemente,61698,37
1157,212010,Hillsdale & Jarvis,61699,37
1158,212010,Hillsdale & Overbrook,61700,37
1159,212010,Foxworthy & Old Almaden,61706," 37,  37"
1160,212010,Foxworthy & Rubino,61707,37
1161,212010,Hillsdale & Pearl,61708,37
1162,212010,Hillsdale & Summercreek,61709,37
1163,212010,Narvaez & Shadow Creek,61710,37
1164,212010,Capitol Station,61711," 37,  37"
1165,212290,Capitol & Bluefield,61712,71
1166,212290,Capitol & Vistapark,61713,71
1167,212290,Capitol & Snell,61714,71
1168,212041,Monterey & Senter,61715," 42,  42,  66,  68,  72,  73"
1169,212210,Monterey & Senter,61716," 66,  68,  71"
1170,212291,Capitol & Snell,61717,71
1171,212291,Capitol & Vistapark,61718,71
1172,212291,Capitol & Copperfield,61719,71
1173,212011,Narvaez & Shadow Creek,61720,37
1174,212011,Hillsdale & Summercreek,61721,37
1175,212011,Hillsdale & Dow,61722,37
1176,212011,Foxworthy & Rubino,61723,37
1177,212011,Hillsdale & Cherry,61728,37
1178,212011,Hillsdale & Jarvis,61729,37
1179,212011,Hillsdale & San Clemente,61730,37
1180,212011,Hillsdale & Meridian,61731,37
1181,212011,Hillsdale & Kirk,61732,37
1182,212011,Hillsdale & Manda,61733,37
1183,212011,Hillsdale & Ross,61734,37
1184,212011,Hillsdale & Ross,61735,37
1185,212011,Camden & Leigh,61736,37
1186,212011,Camden & New Jersey,61737,37
1187,212011,Camden & Taper,61738,37
1188,211940,Winchester & Albright,61740,27
1189,211940,Los Gatos & Del Sol,61743,27
1190,211940,Samaritan & National,61744," 27,  61"
1191,211940,Samaritan & Good Samaritan Hospital,61745," 27,  61,  61"
1192,211940,Samaritan & Samaritan,61746," 27,  61"
1193,211940,Samaritan & Winton,61747," 27,  61"
1194,211940,Samaritan & Cooper,61748," 27,  61"
1195,211940,Samaritan & Esther,61749," 27,  61"
1196,211940,Union & Samaritan,61750,27
1197,211940,Union & Carlton,61751,27
1198,211940,Union & Rosswood,61752,27
1199,211790,Camden & Highway 85,61757," 65, 101, 101"
1200,212040,Monterey & Branham,61780," 42,  68,  72,  73"
1201,212040,Monterey & Valleyhaven,61781," 42,  68,  72,  73"
1202,212040,Monterey & Skyway,61782," 42,  66,  68,  72,  73"
1203,212041,Monterey & Skyway,61784," 42,  68,  72,  73"
1204,212041,Monterey & Valleyhaven,61785," 42,  68,  72,  73"
1205,211941,Union & Heather,61814,27
1206,211941,Union & Rosswood,61815,27
1207,211941,Samaritan & Union,61816," 27,  61"
1208,211941,Samaritan & Esther,61817," 27,  61"
1209,211941,Samaritan & Cooper,61818," 27,  61"
1210,211941,Samaritan & Clydelle,61819," 27,  61"
1211,211941,Samaritan & Saidel,61820," 27,  61"
1212,211941,Good Samaritan Hospital,61821," 27,  61,  61"
